Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"EM","Emissions indicators","076","Brazil","7265","Emissions Share (CH4)","6995","Emissions on agricultural land","2000","2000","%","66.93","E","Estimated value"
"EM","Emissions indicators","076","Brazil","7265","Emissions Share (CH4)","6995","Emissions on agricultural land","2001","2001","%","67.84","E","Estimated value"
"EM","Emissions indicators","076","Brazil","7265","Emissions Share (CH4)","6995","Emissions on agricultural land","2002","2002","%","68.51","E","Estimated value"
"EM","Emissions indicators","076","Brazil","7265","Emissions Share (CH4)","6995","Emissions on agricultural land","2003","2003","%","68.27","E","Estimated value"
"EM","Emissions indicators","076","Brazil","7265","Emissions Share (CH4)","6995","Emissions on agricultural land","2004","2004","%","68.5","E","Estimated value"
"EM","Emissions indicators","076","Brazil","7265","Emissions Share (CH4)","6995","Emissions on agricultural land","2005","2005","%","69.14","E","Estimated value"
"EM","Emissions indicators","076","Brazil","7265","Emissions Share (CH4)","6995","Emissions on agricultural land","2006","2006","%","68.03","E","Estimated value"
"EM","Emissions indicators","076","Brazil","7265","Emissions Share (CH4)","6995","Emissions on agricultural land","2007","2007","%","68.26","E","Estimated value"
"EM","Emissions indicators","076","Brazil","7265","Emissions Share (CH4)","6995","Emissions on agricultural land","2008","2008","%","67.5","E","Estimated value"
"EM","Emissions indicators","076","Brazil","7265","Emissions Share (CH4)","6995","Emissions on agricultural land","2009","2009","%","68.1","E","Estimated value"
"EM","Emissions indicators","076","Brazil","7265","Emissions Share (CH4)","6995","Emissions on agricultural land","2010","2010","%","68.79","E","Estimated value"
"EM","Emissions indicators","076","Brazil","7265","Emissions Share (CH4)","6995","Emissions on agricultural land","2011","2011","%","68.12","E","Estimated value"
"EM","Emissions indicators","076","Brazil","7265","Emissions Share (CH4)","6995","Emissions on agricultural land","2012","2012","%","68.06","E","Estimated value"
"EM","Emissions indicators","076","Brazil","7265","Emissions Share (CH4)","6995","Emissions on agricultural land","2013","2013","%","67.01","E","Estimated value"
"EM","Emissions indicators","076","Brazil","7265","Emissions Share (CH4)","6995","Emissions on agricultural land","2014","2014","%","66.88","E","Estimated value"
"EM","Emissions indicators","076","Brazil","7265","Emissions Share (CH4)","6995","Emissions on agricultural land","2015","2015","%","66.81","E","Estimated value"
"EM","Emissions indicators","076","Brazil","7265","Emissions Share (CH4)","6995","Emissions on agricultural land","2016","2016","%","66.69","E","Estimated value"
"EM","Emissions indicators","076","Brazil","7265","Emissions Share (CH4)","6995","Emissions on agricultural land","2017","2017","%","66.15","E","Estimated value"
"EM","Emissions indicators","076","Brazil","7265","Emissions Share (CH4)","6995","Emissions on agricultural land","2018","2018","%","64.86","E","Estimated value"
"EM","Emissions indicators","076","Brazil","7265","Emissions Share (CH4)","6995","Emissions on agricultural land","2019","2019","%","65.28","E","Estimated value"
"EM","Emissions indicators","076","Brazil","7265","Emissions Share (CH4)","6995","Emissions on agricultural land","2020","2020","%","65.57","E","Estimated value"
"EM","Emissions indicators","076","Brazil","7265","Emissions Share (CH4)","6995","Emissions on agricultural land","2021","2021","%","65.47","E","Estimated value"
"EM","Emissions indicators","076","Brazil","7265","Emissions Share (CH4)","6995","Emissions on agricultural land","2022","2022","%","66.39","E","Estimated value"
"EM","Emissions indicators","076","Brazil","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","1990","1990","%","90.33","E","Estimated value"
"EM","Emissions indicators","076","Brazil","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","1991","1991","%","89.9","E","Estimated value"
"EM","Emissions indicators","076","Brazil","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","1992","1992","%","89.32","E","Estimated value"
"EM","Emissions indicators","076","Brazil","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","1993","1993","%","88.04","E","Estimated value"
"EM","Emissions indicators","076","Brazil","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","1994","1994","%","89.3","E","Estimated value"
"EM","Emissions indicators","076","Brazil","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","1995","1995","%","89.1","E","Estimated value"
"EM","Emissions indicators","076","Brazil","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","1996","1996","%","87.69","E","Estimated value"
"EM","Emissions indicators","076","Brazil","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","1997","1997","%","88.5","E","Estimated value"
"EM","Emissions indicators","076","Brazil","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","1998","1998","%","84.61","E","Estimated value"
"EM","Emissions indicators","076","Brazil","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","1999","1999","%","84.1","E","Estimated value"
"EM","Emissions indicators","076","Brazil","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","2000","2000","%","83.67","E","Estimated value"
"EM","Emissions indicators","076","Brazil","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","2001","2001","%","86.16","E","Estimated value"
"EM","Emissions indicators","076","Brazil","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","2002","2002","%","89.18","E","Estimated value"
"EM","Emissions indicators","076","Brazil","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","2003","2003","%","89.66","E","Estimated value"
"EM","Emissions indicators","076","Brazil","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","2004","2004","%","89.49","E","Estimated value"
"EM","Emissions indicators","076","Brazil","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","2005","2005","%","89.24","E","Estimated value"
"EM","Emissions indicators","076","Brazil","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","2006","2006","%","89.17","E","Estimated value"
"EM","Emissions indicators","076","Brazil","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","2007","2007","%","88.58","E","Estimated value"
"EM","Emissions indicators","076","Brazil","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","2008","2008","%","88.6","E","Estimated value"
"EM","Emissions indicators","076","Brazil","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","2009","2009","%","89.26","E","Estimated value"
"EM","Emissions indicators","076","Brazil","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","2010","2010","%","88.92","E","Estimated value"
"EM","Emissions indicators","076","Brazil","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","2011","2011","%","89.39","E","Estimated value"
"EM","Emissions indicators","076","Brazil","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","2012","2012","%","89.11","E","Estimated value"
"EM","Emissions indicators","076","Brazil","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","2013","2013","%","89.41","E","Estimated value"
"EM","Emissions indicators","076","Brazil","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","2014","2014","%","89.45","E","Estimated value"
"EM","Emissions indicators","076","Brazil","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","2015","2015","%","89.26","E","Estimated value"
"EM","Emissions indicators","076","Brazil","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","2016","2016","%","89.46","E","Estimated value"
"EM","Emissions indicators","076","Brazil","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","2017","2017","%","89.89","E","Estimated value"
"EM","Emissions indicators","076","Brazil","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","2018","2018","%","90.08","E","Estimated value"
"EM","Emissions indicators","076","Brazil","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","2019","2019","%","90.12","E","Estimated value"
"EM","Emissions indicators","076","Brazil","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","2020","2020","%","90.52","E","Estimated value"
"EM","Emissions indicators","076","Brazil","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","2021","2021","%","90.64","E","Estimated value"
"EM","Emissions indicators","076","Brazil","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","2022","2022","%","90.87","E","Estimated value"
"EM","Emissions indicators","076","Brazil","7265","Emissions Share (CH4)","5084","Emissions from crops","1990","1990","%","0.33","E","Estimated value"
"EM","Emissions indicators","076","Brazil","7265","Emissions Share (CH4)","5084","Emissions from crops","1991","1991","%","0.35","E","Estimated value"
"EM","Emissions indicators","076","Brazil","7265","Emissions Share (CH4)","5084","Emissions from crops","1992","1992","%","0.35","E","Estimated value"
"EM","Emissions indicators","076","Brazil","7265","Emissions Share (CH4)","5084","Emissions from crops","1993","1993","%","0.31","E","Estimated value"
"EM","Emissions indicators","076","Brazil","7265","Emissions Share (CH4)","5084","Emissions from crops","1994","1994","%","0.34","E","Estimated value"
"EM","Emissions indicators","076","Brazil","7265","Emissions Share (CH4)","5084","Emissions from crops","1995","1995","%","0.34","E","Estimated value"
"EM","Emissions indicators","076","Brazil","7265","Emissions Share (CH4)","5084","Emissions from crops","1996","1996","%","0.31","E","Estimated value"
"EM","Emissions indicators","076","Brazil","7265","Emissions Share (CH4)","5084","Emissions from crops","1997","1997","%","0.31","E","Estimated value"
"EM","Emissions indicators","076","Brazil","7265","Emissions Share (CH4)","5084","Emissions from crops","1998","1998","%","0.27","E","Estimated value"
"EM","Emissions indicators","076","Brazil","7265","Emissions Share (CH4)","5084","Emissions from crops","1999","1999","%","0.29","E","Estimated value"
"EM","Emissions indicators","076","Brazil","7265","Emissions Share (CH4)","5084","Emissions from crops","2000","2000","%","0.29","E","Estimated value"
"EM","Emissions indicators","076","Brazil","7265","Emissions Share (CH4)","5084","Emissions from crops","2001","2001","%","0.29","E","Estimated value"
"EM","Emissions indicators","076","Brazil","7265","Emissions Share (CH4)","5084","Emissions from crops","2002","2002","%","0.27","E","Estimated value"
"EM","Emissions indicators","076","Brazil","7265","Emissions Share (CH4)","5084","Emissions from crops","2003","2003","%","0.28","E","Estimated value"
"EM","Emissions indicators","076","Brazil","7265","Emissions Share (CH4)","5084","Emissions from crops","2004","2004","%","0.27","E","Estimated value"
"EM","Emissions indicators","076","Brazil","7265","Emissions Share (CH4)","5084","Emissions from crops","2005","2005","%","0.25","E","Estimated value"
"EM","Emissions indicators","076","Brazil","7265","Emissions Share (CH4)","5084","Emissions from crops","2006","2006","%","0.27","E","Estimated value"
"EM","Emissions indicators","076","Brazil","7265","Emissions Share (CH4)","5084","Emissions from crops","2007","2007","%","0.29","E","Estimated value"
